Year_Test,Year,Test,Test_Type,Test_Year,Location,Location2,Trait,Meta_data_type,Value
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,AlbanyMO,Albany_MO,YieldBuA,Rows/Plot,4
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,ColumbiaMO,Columbia_MO,YieldBuA,Rows/Plot,4
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,PortagevilleClayMO,PortagevilleClay_MO,YieldBuA,Rows/Plot,4
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,PortagevilleLoamMO,PortagevilleLoam_MO,YieldBuA,Rows/Plot,4
1997_PTIVB,1997,PTIVB,Preliminary,PTIVB_1997,PortagevilleMO,Portageville_MO,YieldBuA,Reps,
1997_UT0,1997,UT0,Uniform,UT0_1997,StBrunoMontarvilleQUE,StBrunoMontarville_QUE,YieldBuA,Reps,
1997_UT00,1997,UT00,Uniform,UT00_1997,BrandonMAN,Brandon_MAN,YieldBuA,Reps,
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,FloraIL,Flora_IL,YieldBuA,RowSp.,30
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,UrbanaIL,Urbana_IL,YieldBuA,RowSp.,30
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,RomneyIN,Romney_IN,YieldBuA,RowSp.,30
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,30
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,AlbanyMO,Albany_MO,YieldBuA,RowSp.,30
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,ColumbiaMO,Columbia_MO,YieldBuA,RowSp.,30
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,PortagevilleClayMO,PortagevilleClay_MO,YieldBuA,RowSp.,30
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,PortagevilleLoamMO,PortagevilleLoam_MO,YieldBuA,RowSp.,30
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,FloraIL,Flora_IL,YieldBuA,C.V.,11.5
1999_PTIVA,1999,PTIVA,Preliminary,PTIVA_1999,PortagevilleMO,Portageville_MO,YieldBuA,L.S.D.,
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,UrbanaIL,Urbana_IL,YieldBuA,C.V.,7.7
1999_PTIVA,1999,PTIVA,Preliminary,PTIVA_1999,MtOrabOH,MtOrab_OH,YieldBuA,L.S.D.,
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,RomneyIN,Romney_IN,YieldBuA,C.V.,9.2
1999_PTIVB,1999,PTIVB,Preliminary,PTIVB_1999,QueenstownMD,Queenstown_MD,YieldBuA,L.S.D.,
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,8.15
1999_PTIVB,1999,PTIVB,Preliminary,PTIVB_1999,PortagevilleMO,Portageville_MO,YieldBuA,L.S.D.,
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,AlbanyMO,Albany_MO,YieldBuA,C.V.,10.5
1999_PTIVB,1999,PTIVB,Preliminary,PTIVB_1999,MtOrabOH,MtOrab_OH,YieldBuA,L.S.D.,
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,ColumbiaMO,Columbia_MO,YieldBuA,C.V.,8.6
1999_UTI,1999,UTI,Uniform,UTI_1999,HartingtonNE,Hartington_NE,YieldBuA,L.S.D.,
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,PortagevilleClayMO,PortagevilleClay_MO,YieldBuA,C.V.,17.9
1999_UTI,1999,UTI,Uniform,UTI_1999,OrdNE,Ord_NE,YieldBuA,L.S.D.,
2019_UTIVRR,2019,UTIVRR,Uniform,UTIVRR_2019,PortagevilleLoamMO,PortagevilleLoam_MO,YieldBuA,C.V.,12.2
1999_UTI,1999,UTI,Uniform,UTI_1999,DuttonONT,Dutton_ONT,YieldBuA,L.S.D.,
2020_UT00,2020,UT00,Uniform,UT00_2020,EloraONT,Elora_ONT,YieldBuA,C.V.,10.6
1999_UTII,1999,UTII,Uniform,UTII_1999,SpickardMO,Spickard_MO,YieldBuA,L.S.D.,
2020_UT00,2020,UT00,Uniform,UT00_2020,EloraONT,Elora_ONT,YieldBuA,RowSp.,13
2020_UT00,2020,UT00,Uniform,UT00_2020,EloraONT,Elora_ONT,YieldBuA,Rows/Plot,4
1997_UT00,1997,UT00,Uniform,UT00_1997,AshlandWI,Ashland_WI,YieldBuA,Reps,
2020_UT00,2020,UT00,Uniform,UT00_2020,StMathieudeBeloeilQUE,StMathieudeBeloeil_QUE,YieldBuA,C.V.,6.7
1999_UTII,1999,UTII,Uniform,UTII_1999,WoodsleeONT,Woodslee_ONT,YieldBuA,L.S.D.,
2020_UT00,2020,UT00,Uniform,UT00_2020,StMathieudeBeloeilQUE,StMathieudeBeloeil_QUE,YieldBuA,RowSp.,7
2020_UT00,2020,UT00,Uniform,UT00_2020,StMathieudeBeloeilQUE,StMathieudeBeloeil_QUE,YieldBuA,Rows/Plot,5
1997_UTI,1997,UTI,Uniform,UTI_1997,DavidCityNE,DavidCity_NE,YieldBuA,Reps,
2020_UT0,2020,UT0,Uniform,UT0_2020,CrookstonMN,Crookston_MN,YieldBuA,C.V.,16.5
1999_UTII,1999,UTII,Uniform,UTII_1999,BeresfordSD,Beresford_SD,YieldBuA,L.S.D.,
2020_UT0,2020,UT0,Uniform,UT0_2020,CrookstonMN,Crookston_MN,YieldBuA,RowSp.,7
2020_UT0,2020,UT0,Uniform,UT0_2020,CrookstonMN,Crookston_MN,YieldBuA,Rows/Plot,8
1997_UTII,1997,UTII,Uniform,UTII_1997,SpickardMO,Spickard_MO,YieldBuA,Reps,
2020_UT0,2020,UT0,Uniform,UT0_2020,ShellyMN,Shelly_MN,YieldBuA,C.V.,9.4
1999_UTIII,1999,UTIII,Uniform,UTIII_1999,MiddletownDE,Middletown_DE,YieldBuA,L.S.D.,
2020_UT0,2020,UT0,Uniform,UT0_2020,ShellyMN,Shelly_MN,YieldBuA,RowSp.,30
2020_UT0,2020,UT0,Uniform,UT0_2020,ShellyMN,Shelly_MN,YieldBuA,Rows/Plot,4
1997_UTII,1997,UTII,Uniform,UTII_1997,StateCollegePA,StateCollege_PA,YieldBuA,Reps,
2020_UT0,2020,UT0,Uniform,UT0_2020,EloraONT,Elora_ONT,YieldBuA,C.V.,4.9
1999_UTIII,1999,UTIII,Uniform,UTIII_1999,VincennesIN,Vincennes_IN,YieldBuA,L.S.D.,
2020_UT0,2020,UT0,Uniform,UT0_2020,EloraONT,Elora_ONT,YieldBuA,RowSp.,13
2020_UT0,2020,UT0,Uniform,UT0_2020,EloraONT,Elora_ONT,YieldBuA,Rows/Plot,4
1997_UTIII,1997,UTIII,Uniform,UTIII_1997,MiddletownDE,Middletown_DE,YieldBuA,Reps,
2020_UT0,2020,UT0,Uniform,UT0_2020,WoodstockONT,Woodstock_ONT,YieldBuA,C.V.,17.3
1999_UTIII,1999,UTIII,Uniform,UTIII_1999,LexingtonKY,Lexington_KY,YieldBuA,L.S.D.,
2020_UT0,2020,UT0,Uniform,UT0_2020,WoodstockONT,Woodstock_ONT,YieldBuA,RowSp.,13
2020_UT0,2020,UT0,Uniform,UT0_2020,WoodstockONT,Woodstock_ONT,YieldBuA,Rows/Plot,4
1997_UTIII,1997,UTIII,Uniform,UTIII_1997,MtVernonIN,MtVernon_IN,YieldBuA,Reps,
2020_UT0,2020,UT0,Uniform,UT0_2020,StMathieudeBeloeilQUE,StMathieudeBeloeil_QUE,YieldBuA,C.V.,5.2
1999_UTIII,1999,UTIII,Uniform,UTIII_1999,GrandPassMO,GrandPass_MO,YieldBuA,L.S.D.,
2020_UT0,2020,UT0,Uniform,UT0_2020,StMathieudeBeloeilQUE,StMathieudeBeloeil_QUE,YieldBuA,RowSp.,7
2020_UT0,2020,UT0,Uniform,UT0_2020,StMathieudeBeloeilQUE,StMathieudeBeloeil_QUE,YieldBuA,Rows/Plot,5
1997_UTIII,1997,UTIII,Uniform,UTIII_1997,VincennesIN,Vincennes_IN,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,WanatahIN,Wanatah_IN,YieldBuA,C.V.,12.1
1999_UTIII,1999,UTIII,Uniform,UTIII_1999,LandisvillePA,Landisville_PA,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,WanatahIN,Wanatah_IN,YieldBuA,RowSp.,30
2020_UTI,2020,UTI,Uniform,UTI_2020,WanatahIN,Wanatah_IN,YieldBuA,Rows/Plot,4
1997_UTIII,1997,UTIII,Uniform,UTIII_1997,GrandPassMO,GrandPass_MO,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,6.6
1999_UTIII,1999,UTIII,Uniform,UTIII_1999,UnionCountySD,UnionCounty_SD,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,30
2020_UTI,2020,UTI,Uniform,UTI_2020,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
1997_UTIII,1997,UTIII,Uniform,UTIII_1997,LandisvillePA,Landisville_PA,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,SaginawCountyMI,SaginawCounty_MI,YieldBuA,C.V.,9.8
1999_UTIV,1999,UTIV,Uniform,UTIV_1999,QueenstownMD,Queenstown_MD,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,SaginawCountyMI,SaginawCounty_MI,YieldBuA,RowSp.,15
2020_UTI,2020,UTI,Uniform,UTI_2020,SaginawCountyMI,SaginawCounty_MI,YieldBuA,Rows/Plot,6
1997_UTIII,1997,UTIII,Uniform,UTIII_1997,UnionCountySD,UnionCounty_SD,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,WilliamstonMI,Williamston_MI,YieldBuA,C.V.,10.4
2001_PT0,2001,PT0,Preliminary,PT0_2001,KanawhaIA,Kanawha_IA,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,WilliamstonMI,Williamston_MI,YieldBuA,RowSp.,15
2020_UTI,2020,UTI,Uniform,UTI_2020,WilliamstonMI,Williamston_MI,YieldBuA,Rows/Plot,6
1997_UTIV,1997,UTIV,Uniform,UTIV_1997,VincennesIN,Vincennes_IN,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,RosemountMN,Rosemount_MN,YieldBuA,C.V.,8.6
2001_PTIIA,2001,PTIIA,Preliminary,PTIIA_2001,BeemerNE,Beemer_NE,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,RosemountMN,Rosemount_MN,YieldBuA,RowSp.,30
2020_UTI,2020,UTI,Uniform,UTI_2020,RosemountMN,Rosemount_MN,YieldBuA,Rows/Plot,4
1997_UTIV,1997,UTIV,Uniform,UTIV_1997,FallsCityNE,FallsCity_NE,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,WasecaMN,Waseca_MN,YieldBuA,C.V.,8
2001_PTIIA,2001,PTIIA,Preliminary,PTIIA_2001,AdelphiaNJ,Adelphia_NJ,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,WasecaMN,Waseca_MN,YieldBuA,RowSp.,30
2020_UTI,2020,UTI,Uniform,UTI_2020,WasecaMN,Waseca_MN,YieldBuA,Rows/Plot,4
1997_UTIV,1997,UTIV,Uniform,UTIV_1997,LandisvillePA,Landisville_PA,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,MeadNE,Mead_NE,YieldBuA,C.V.,7.3
2001_PTIIA,2001,PTIIA,Preliminary,PTIIA_2001,HoytvilleOH,Hoytville_OH,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,MeadNE,Mead_NE,YieldBuA,RowSp.,30
2020_UTI,2020,UTI,Uniform,UTI_2020,MeadNE,Mead_NE,YieldBuA,Rows/Plot,4
1997_UTIV,1997,UTIV,Uniform,UTIV_1997,LubbockTX,Lubbock_TX,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,C.V.,10.7
2001_PTIIA,2001,PTIIA,Preliminary,PTIIA_2001,ArlingtonWI,Arlington_WI,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,RowSp.,30
2020_UTI,2020,UTI,Uniform,UTI_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,Rows/Plot,4
1997_UTIV,1997,UTIV,Uniform,UTIV_1997,OrangeVA,Orange_VA,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,PalmyraONT,Palmyra_ONT,YieldBuA,C.V.,13.5
2001_PTIIB,2001,PTIIB,Preliminary,PTIIB_2001,BeemerNE,Beemer_NE,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,PalmyraONT,Palmyra_ONT,YieldBuA,RowSp.,17
2020_UTI,2020,UTI,Uniform,UTI_2020,PalmyraONT,Palmyra_ONT,YieldBuA,Rows/Plot,5
1998_PT0,1998,PT0,Preliminary,PT0_1998,KanawhaIA,Kanawha_IA,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,WoodstockONT,Woodstock_ONT,YieldBuA,C.V.,9.5
2001_PTIIB,2001,PTIIB,Preliminary,PTIIB_2001,AdelphiaNJ,Adelphia_NJ,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,WoodstockONT,Woodstock_ONT,YieldBuA,RowSp.,13
2020_UTI,2020,UTI,Uniform,UTI_2020,WoodstockONT,Woodstock_ONT,YieldBuA,Rows/Plot,4
1998_PT0,1998,PT0,Preliminary,PT0_1998,PocahontasIA,Pocahontas_IA,YieldBuA,Reps,
2020_UTI,2020,UTI,Uniform,UTI_2020,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,C.V.,19.1
2001_PTIIB,2001,PTIIB,Preliminary,PTIIB_2001,HoytvilleOH,Hoytville_OH,YieldBuA,L.S.D.,
2020_UTI,2020,UTI,Uniform,UTI_2020,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,RowSp.,14.7
2020_UTI,2020,UTI,Uniform,UTI_2020,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,Rows/Plot,4
1998_PT0,1998,PT0,Preliminary,PT0_1998,InghamCountyMI,InghamCounty_MI,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,8.3
2001_PTIIB,2001,PTIIB,Preliminary,PTIIB_2001,ArlingtonWI,Arlington_WI,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,30
2020_PTI,2020,PTI,Preliminary,PTI_2020,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
1998_PTI,1998,PTI,Preliminary,PTI_1998,InghamCountyMI,InghamCounty_MI,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,WilliamstonMI,Williamston_MI,YieldBuA,C.V.,9.8
2001_PTIIIA,2001,PTIIIA,Preliminary,PTIIIA_2001,HoytvilleOH,Hoytville_OH,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,WilliamstonMI,Williamston_MI,YieldBuA,RowSp.,15
2020_PTI,2020,PTI,Preliminary,PTI_2020,WilliamstonMI,Williamston_MI,YieldBuA,Rows/Plot,6
1998_PTIIA,1998,PTIIA,Preliminary,PTIIA_1998,AdelphiaNJ,Adelphia_NJ,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,RosemountMN,Rosemount_MN,YieldBuA,C.V.,8.8
2001_PTIIIA,2001,PTIIIA,Preliminary,PTIIIA_2001,ElkPointSD,ElkPoint_SD,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,RosemountMN,Rosemount_MN,YieldBuA,RowSp.,30
2020_PTI,2020,PTI,Preliminary,PTI_2020,RosemountMN,Rosemount_MN,YieldBuA,Rows/Plot,4
1998_PTIIB,1998,PTIIB,Preliminary,PTIIB_1998,KeystoneIA,Keystone_IA,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,WasecaMN,Waseca_MN,YieldBuA,C.V.,14.2
2001_PTIIIB,2001,PTIIIB,Preliminary,PTIIIB_2001,HoytvilleOH,Hoytville_OH,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,WasecaMN,Waseca_MN,YieldBuA,RowSp.,30
2020_PTI,2020,PTI,Preliminary,PTI_2020,WasecaMN,Waseca_MN,YieldBuA,Rows/Plot,4
1998_PTIIIA,1998,PTIIIA,Preliminary,PTIIIA_1998,SCharlestonOH,SCharleston_OH,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,MeadNE,Mead_NE,YieldBuA,C.V.,10.1
2001_PTIIIB,2001,PTIIIB,Preliminary,PTIIIB_2001,ElkPointSD,ElkPoint_SD,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,MeadNE,Mead_NE,YieldBuA,RowSp.,30
2020_PTI,2020,PTI,Preliminary,PTI_2020,MeadNE,Mead_NE,YieldBuA,Rows/Plot,4
1998_PTIIIB,1998,PTIIIB,Preliminary,PTIIIB_1998,SCharlestonOH,SCharleston_OH,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,C.V.,18.3
2001_PTIVA,2001,PTIVA,Preliminary,PTIVA_2001,QueenstownMD,Queenstown_MD,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,RowSp.,30
2020_PTI,2020,PTI,Preliminary,PTI_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,Rows/Plot,4
1998_PTIVA,1998,PTIVA,Preliminary,PTIVA_1998,PortagevilleMO,Portageville_MO,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,PalmyraONT,Palmyra_ONT,YieldBuA,C.V.,15.2
2001_PTIVB,2001,PTIVB,Preliminary,PTIVB_2001,QueenstownMD,Queenstown_MD,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,PalmyraONT,Palmyra_ONT,YieldBuA,RowSp.,17
2020_PTI,2020,PTI,Preliminary,PTI_2020,PalmyraONT,Palmyra_ONT,YieldBuA,Rows/Plot,5
1998_PTIVB,1998,PTIVB,Preliminary,PTIVB_1998,PortagevilleMO,Portageville_MO,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,WoodstockONT,Woodstock_ONT,YieldBuA,C.V.,10.1
2001_UT0,2001,UT0,Uniform,UT0_2001,EloraONT,Elora_ONT,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,WoodstockONT,Woodstock_ONT,YieldBuA,RowSp.,13
2020_PTI,2020,PTI,Preliminary,PTI_2020,WoodstockONT,Woodstock_ONT,YieldBuA,Rows/Plot,4
1998_UTI,1998,UTI,Uniform,UTI_1998,GreeneIA,Greene_IA,YieldBuA,Reps,
2020_PTI,2020,PTI,Preliminary,PTI_2020,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,C.V.,5.8
2001_UT0,2001,UT0,Uniform,UT0_2001,BrookingsSD,Brookings_SD,YieldBuA,L.S.D.,
2020_PTI,2020,PTI,Preliminary,PTI_2020,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,RowSp.,14.7
2020_PTI,2020,PTI,Preliminary,PTI_2020,StHyacintheQUE,StHyacinthe_QUE,YieldBuA,Rows/Plot,4
1998_UTI,1998,UTI,Uniform,UTI_1998,InghamCountyMI,InghamCounty_MI,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,BooneIA,Boone_IA,YieldBuA,C.V.,14.7
2001_UTI,2001,UTI,Uniform,UTI_2001,DuttonONT,Dutton_ONT,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,BooneIA,Boone_IA,YieldBuA,RowSp.,30
2020_UTII,2020,UTII,Uniform,UTII_2020,BooneIA,Boone_IA,YieldBuA,Rows/Plot,4
1998_UTI,1998,UTI,Uniform,UTI_1998,SaginawCountyMI,SaginawCounty_MI,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,PontiacIL,Pontiac_IL,YieldBuA,C.V.,6.9
2001_UTI,2001,UTI,Uniform,UTI_2001,LondonONT,London_ONT,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,PontiacIL,Pontiac_IL,YieldBuA,RowSp.,30
2020_UTII,2020,UTII,Uniform,UTII_2020,PontiacIL,Pontiac_IL,YieldBuA,Rows/Plot,4
1998_UTI,1998,UTI,Uniform,UTI_1998,StateCollegePA,StateCollege_PA,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,UrbanaIL,Urbana_IL,YieldBuA,C.V.,10.6
2001_UTII,2001,UTII,Uniform,UTII_2001,KeystoneIA,Keystone_IA,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,UrbanaIL,Urbana_IL,YieldBuA,RowSp.,30
2020_UTII,2020,UTII,Uniform,UTII_2020,UrbanaIL,Urbana_IL,YieldBuA,Rows/Plot,4
1998_UTII,1998,UTII,Uniform,UTII_1998,KeystoneIA,Keystone_IA,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,WanatahIN,Wanatah_IN,YieldBuA,C.V.,7
2001_UTII,2001,UTII,Uniform,UTII_2001,SpickardMO,Spickard_MO,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,WanatahIN,Wanatah_IN,YieldBuA,RowSp.,30
2020_UTII,2020,UTII,Uniform,UTII_2020,WanatahIN,Wanatah_IN,YieldBuA,Rows/Plot,4
1998_UTII,1998,UTII,Uniform,UTII_1998,InghamCountyMI,InghamCounty_MI,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,9.6
2001_UTII,2001,UTII,Uniform,UTII_2001,AdelphiaNJ,Adelphia_NJ,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,30
2020_UTII,2020,UTII,Uniform,UTII_2020,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
1998_UTII,1998,UTII,Uniform,UTII_1998,LenaweeCountyMI,LenaweeCounty_MI,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,BrittonMI,Britton_MI,YieldBuA,C.V.,6.1
2001_UTII,2001,UTII,Uniform,UTII_2001,HoytvilleOH,Hoytville_OH,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,BrittonMI,Britton_MI,YieldBuA,RowSp.,15
2020_UTII,2020,UTII,Uniform,UTII_2020,BrittonMI,Britton_MI,YieldBuA,Rows/Plot,6
1998_UTII,1998,UTII,Uniform,UTII_1998,SpickardMO,Spickard_MO,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,WilliamstonMI,Williamston_MI,YieldBuA,C.V.,12.8
2001_UTII,2001,UTII,Uniform,UTII_2001,WoosterOH,Wooster_OH,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,WilliamstonMI,Williamston_MI,YieldBuA,RowSp.,15
2020_UTII,2020,UTII,Uniform,UTII_2020,WilliamstonMI,Williamston_MI,YieldBuA,Rows/Plot,6
1998_UTII,1998,UTII,Uniform,UTII_1998,AdelphiaNJ,Adelphia_NJ,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,MeadNE,Mead_NE,YieldBuA,C.V.,8
2001_UTII,2001,UTII,Uniform,UTII_2001,StateCollegePA,StateCollege_PA,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,MeadNE,Mead_NE,YieldBuA,RowSp.,30
2020_UTII,2020,UTII,Uniform,UTII_2020,MeadNE,Mead_NE,YieldBuA,Rows/Plot,4
1998_UTII,1998,UTII,Uniform,UTII_1998,StateCollegePA,StateCollege_PA,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,C.V.,11.6
2001_UTII,2001,UTII,Uniform,UTII_2001,BrookingsSD,Brookings_SD,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,RowSp.,30
2020_UTII,2020,UTII,Uniform,UTII_2020,StevensCreekNE,StevensCreek_NE,YieldBuA,Rows/Plot,4
1998_UTIII,1998,UTIII,Uniform,UTIII_1998,MiddletownDE,Middletown_DE,YieldBuA,Reps,
2020_UTII,2020,UTII,Uniform,UTII_2020,ChathamONT,Chatham_ONT,YieldBuA,C.V.,14.8
2001_UTIII,2001,UTIII,Uniform,UTIII_2001,RidgwayIL,Ridgway_IL,YieldBuA,L.S.D.,
2020_UTII,2020,UTII,Uniform,UTII_2020,ChathamONT,Chatham_ONT,YieldBuA,RowSp.,17
2020_UTII,2020,UTII,Uniform,UTII_2020,ChathamONT,Chatham_ONT,YieldBuA,Rows/Plot,5
1998_UTIII,1998,UTIII,Uniform,UTIII_1998,FairfieldIA,Fairfield_IA,YieldBuA,Reps,
2020_PTIIA,2020,PTIIA,Preliminary,PTIIA_2020,UrbanaIL,Urbana_IL,YieldBuA,C.V.,
2001_UTIII,2001,UTIII,Uniform,UTIII_2001,VincennesIN,Vincennes_IN,YieldBuA,L.S.D.,
2020_PTIIA,2020,PTIIA,Preliminary,PTIIA_2020,UrbanaIL,Urbana_IL,YieldBuA,RowSp.,30
2020_PTIIA,2020,PTIIA,Preliminary,PTIIA_2020,UrbanaIL,Urbana_IL,YieldBuA,Rows/Plot,4
1998_UTIII,1998,UTIII,Uniform,UTIII_1998,VincennesIN,Vincennes_IN,YieldBuA,Reps,
2020_PTIIA,2020,PTIIA,Preliminary,PTIIA_2020,LafayetteIN,Lafayette_IN,YieldBuA,C.V.,9.7
2001_UTIII,2001,UTIII,Uniform,UTIII_2001,QueenstownMD,Queenstown_MD,YieldBuA,L.S.D.,
2020_PTIIA,2020,PTIIA,Preliminary,PTIIA_2020,LafayetteIN,Lafayette_IN,YieldBuA,RowSp.,30
2020_PTIIA,2020,PTIIA,Preliminary,PTIIA_2020,LafayetteIN,Lafayette_IN,YieldBuA,Rows/Plot,4
1998_UTIII,1998,UTIII,Uniform,UTIII_1998,GrandPassMO,GrandPass_MO,YieldBuA,Reps,
2020_PTIIA,2020,PTIIA,Preliminary,PTIIA_2020,WilliamstonMI,Williamston_MI,YieldBuA,C.V.,13.1
2001_UTIII,2001,UTIII,Uniform,UTIII_2001,LexingtonKY,Lexington_KY,YieldBuA,L.S.D.,
2020_PTIIA,2020,PTIIA,Preliminary,PTIIA_2020,WilliamstonMI,Williamston_MI,YieldBuA,RowSp.,15
